Date,Open,High,Low,Close,Volume,Daily_Returns,50_MA,200_MA,Volatility
2023-10-26,165.85789489746094,170.320132670232,164.64543857905852,169.31636914836076,70625300,-0.00878519351884599,175.82068047879437,168.73652698567824,0.01219020898296626
2023-10-27,167.17965698242188,167.91508596598229,165.79825394187426,165.8777610074826,58499100,-0.020308775567146387,175.61734600661902,168.916495038712,0.012367025861080296
2023-10-30,169.23683166503906,170.11139414133623,167.82561550110003,167.97469692197112,51131000,0.012641452969659461,175.55215164456396,169.09393455867942,0.012642154937146618
2023-10-31,169.71388244628906,169.8430681534906,166.86162156099337,168.30266621223765,44846000,0.001952492228153302,175.43845915547163,169.28216771924815,0.012584525096995024
2023-11-01,172.89410400390625,173.15249060498644,169.0679078148722,169.94247040994804,56934900,0.009743186098088996,175.3180089723276,169.46474551841212,0.012582720001578864
2023-11-02,176.4718475341797,176.68054032302643,174.3748959621323,174.43452247323137,77334800,0.02643278076661626,175.25838039359655,169.65993723704426,0.012682701669323232
2023-11-03,175.55751037597656,175.72647236371952,172.27793120121478,173.16242643179137,79763700,-0.007292685091250806,175.1305763060824,169.86232593863033,0.012756955007360845
2023-11-06,178.12156677246094,178.3203268607263,175.12025456148152,175.28920139472822,63841300,0.012281965590119404,175.11070008013354,170.06941095393805,0.01293976885905849
2023-11-07,180.6955413818359,181.311702138856,177.8631611427461,178.07185390554656,70530000,0.01587463739167916,175.09261184943276,170.27635697095465,0.013232354578796386
2023-11-08,181.7589111328125,182.31544537102516,180.46694798586415,181.22225745008475,49340300,0.01769175462287964,175.145283796151,170.488218986869,0.013322215405254747
2023-11-09,181.28189086914065,182.9813068996389,180.68559549720575,181.8284924326774,53763500,0.003345256764388349,175.10592854527349,170.70024226741666,0.012723650729890412
2023-11-10,185.49127197265625,185.6604565649068,182.63526841968368,183.07312579736603,66133400,0.006845095331522222,175.033824728655,170.90720726344114,0.01250700446286796
2023-11-13,183.89906311035156,185.12306234297503,183.31194313207843,184.91409464160964,43627500,0.010055920748746505,174.96574405998902,171.12342666794902,0.012510919098748803
2023-11-14,186.52621459960935,187.1929464637487,185.3917728154259,186.78494160849297,60108400,0.010117384348171443,174.95913102396932,171.34009396972462,0.012568482393678597
2023-11-15,187.09341430664065,188.5761557735661,186.8645398467796,186.93420587357204,53790500,0.0007991236541537994,174.95311790032179,171.5686899892538,0.012440599138758751
2023-11-16,188.78515625,190.02906240656043,187.73031107433965,188.6458393678413,54412900,0.009156341859803074,175.24410273318495,171.79956020007208,0.012267889272045163
2023-11-17,188.7652282714844,189.45186682219116,187.65069333955432,189.3224957374494,50922700,0.0035869138268600498,175.4856124340245,172.00942032539334,0.012255435107396484
2023-11-20,190.51666259765625,190.97442674127328,188.95432437160065,188.9642701544006,46505100,-0.001892144838115728,175.68577057003193,172.22179404884352,0.0119877845261759
2023-11-21,189.71060180664065,190.586316538311,188.8149955106325,190.47685219685215,38134500,0.008004592832367985,175.92770840712222,172.41926695532308,0.011998261541628844
2023-11-22,190.37733459472656,191.98943200940647,189.89967891341405,190.55646496546896,39617700,0.0004179655832119433,176.23047015091603,172.62668750688746,0.011999097033021922
2023-11-24,189.0438690185547,189.96932784078396,188.3273779116158,189.93947531002817,24048300,-0.003237831136049807,176.57078149856952,172.81499158196348,0.0119459995923613
2023-11-27,188.86473083496097,189.7404455259629,187.97907036225195,188.99410191914976,40552600,-0.004977234928838947,176.84289248094285,172.99906362476267,0.011967181710511412
2023-11-28,189.4717559814453,190.1484487418159,188.4766311807352,188.85478346401288,38415400,-0.0007371576875794261,177.11221718039005,173.20268510650502,0.010809044586488471
2023-11-29,188.44679260253903,191.15353347560767,188.04874872654685,189.96933244559008,43014200,0.005901619017183002,177.38316107287716,173.4044956787706,0.010810814692725212
2023-11-30,189.02395629882812,189.39216280718497,187.27254208408095,188.91449196138143,48794400,-0.005552688271464934,177.59842356710303,173.59523409196944,0.010797124593747839
2023-12-01,190.30767822265625,190.6261102728152,188.3074675935333,189.40211098182945,45679300,0.002581162595761688,177.91705516883823,173.78350470039587,0.010797137650544962
2023-12-04,188.50648498535156,189.12347269135768,186.53614211824697,189.05380666632493,43389500,-0.001838967441803896,178.22633636956886,173.96805156550704,0.01075477156580934
2023-12-05,192.47705078125,193.45226890347428,189.2528407319119,189.28270844769884,66628400,0.0012107758389541257,178.5495372382737,174.15949123129343,0.009388837254182594
2023-12-06,191.3824157714844,193.8105076167259,191.17343287476277,193.50202134703213,41089700,0.022291063636693087,178.94480111034756,174.38268185837296,0.009864225600164176
2023-12-07,193.32290649414065,194.0493433741143,192.64621370853777,192.6860272053144,47477700,-0.004216979936629728,179.36747295367638,174.6083834692911,0.00977922570704839
2023-12-08,194.75588989257812,195.03452363413496,192.72582670763535,193.25324166018223,53377300,0.0029437238553029488,179.86668354857193,174.8308755126977,0.00947737362143055
2023-12-11,192.23822021484375,192.54672168765143,190.48680586341095,192.1685693679781,60943700,-0.005612699082747641,180.29093179590913,175.06271156870272,0.008480292073596164
2023-12-12,193.7607879638672,193.770733747099,190.7853588621512,192.13872941737023,52696900,-0.0001552800788704456,180.73048421313672,175.29142497437647,0.008401573121047676
2023-12-13,196.9949188232422,197.0347171354669,193.90007998207173,194.13890022422,70404200,0.010410034525131895,181.1893688637448,175.53340999708928,0.00845404384532593
2023-12-14,197.14419555664065,198.64682869695653,195.2037050285768,197.0546379594379,66831600,0.01501882276993638,181.72982361241856,175.7910639504675,0.00861364974079109
2023-12-15,196.60682678222656,197.4327670575499,196.0395983209077,196.5670132843794,128256700,-0.0024745658367040235,182.2068596971831,176.05842065749528,0.007699643537267415
2023-12-18,194.9350128173828,195.67141069754177,193.4423254921639,195.13403475719855,55751900,-0.007290025438336012,182.65503735148158,176.30047540434637,0.007699508824960275
2023-12-19,195.9798889160156,195.9898346980568,194.9350047944863,195.20369275359957,40714100,0.00035697512475296733,183.04478089232396,176.51438408692766,0.007564817078155574
2023-12-20,193.88018798828125,196.71628487042167,193.88018798828125,195.94008865557052,52242800,0.003772448623195368,183.42361149382106,176.73242073030738,0.007202852168941232
2023-12-21,193.73089599609375,196.1192047157488,192.55665597684,195.14398662703297,46482500,-0.00406298697729468,183.78453276325882,176.95088724723425,0.006777935550489167
2023-12-22,192.6561737060547,194.45734722393945,192.02924020237552,194.22845757962483,37122800,-0.004691556543619968,184.08997459669826,177.1610594906115,0.006900769304112937
2023-12-26,192.10887145996097,192.9447727598921,191.8899427598264,192.66613899324835,28919300,-0.00804371617756372,184.33733718170342,177.38002112838865,0.007089793332656607
2023-12-27,192.20835876464844,192.5566585360189,190.1584040025029,191.55158790358445,48087700,-0.005784883090966808,184.65523068321127,177.6053032751183,0.007037867494927606
2023-12-28,192.6362762451172,193.71101293849657,192.22827139973785,193.1935437488545,34049900,0.008571872795418933,185.0079514565264,177.82159961453692,0.006975723805902958
2023-12-29,191.5913848876953,193.452263485871,190.7952819760843,192.9547010641641,42628800,-0.0012362870935318515,185.3771628553349,178.03714770447957,0.006989124474884533
